0.000002699683, -23.116
0.000003343126, -22.116
0.000004126998, -21.116
0.000005078942, -20.116
0.000006231397, -19.116
0.000007622307, -18.116
0.000009295902, -17.116
0.000011303581, -16.116
0.000013704877, -15.116
0.000016568521, -14.116
0.000019973623, -13.116
0.000024010948, -12.116
0.000028784319, -11.116
0.000034412135, -10.116
0.000041029015, -9.116
0.000048787575, -8.116
0.000057860331, -7.116
0.000068441753, -6.116
0.000080750442, -5.116
0.000095031470, -4.116
0.000111558862, -3.116
0.000130638227, -2.116
0.000152609557, -1.116
0.000177850188, -0.116
0.000206777932, 0.884
0.000239854397, 1.884
0.000277588482, 2.884
0.000320540126, 3.884
0.000369324225, 4.884
0.000424614846, 5.884
0.000487149689, 6.884
0.000557734881, 7.884
0.000637250104, 8.884
0.000726654133, 9.884
0.000826990829, 10.884
0.000939395667, 11.884
0.001065102865, 12.884
0.001205453238, 13.884
0.001361902876, 14.884
0.001536032795, 15.884
0.001729559726, 16.884
0.001944348252, 17.884
0.002182424520, 18.884
0.002445991824, 19.884
0.002737448423, 20.884
0.003059407988, 21.884
0.003414723238, 22.884
0.003806513373, 23.884
0.004238196124, 24.884
0.004713525397, 25.884
0.005236635772, 26.884
0.005812095443, 27.884
0.006444969647, 28.884
0.007140897226, 29.884
0.007906183804, 30.884
0.008747916169, 31.884
0.009674104147, 32.884
0.010693858303, 33.884
0.011817615430, 34.884
0.013057428243, 35.884
0.014427343430, 36.884
0.015943903171, 37.884
0.017626823574, 38.884
0.019499932844, 39.884
0.021592502463, 40.884
0.023941193840, 41.884
0.026593009887, 42.884
0.029609968984, 43.884
0.033076922784, 44.884
0.037115569180, 45.884
0.041912001244, 46.884
0.047778359999, 47.884
0.055321147610, 48.884
0.066100761584, 49.884
0.096467154862, 50.884
0.132639474820, 49.884
0.149187024107, 48.884
0.162459945030, 47.884
0.174018817747, 46.884
0.184470320830, 45.884
0.194126765691, 44.884
0.203174410033, 43.884
0.211735111206, 42.884
0.219893875151, 41.884
0.227712870903, 40.884
0.235239246784, 39.884
0.242509806910, 38.884
0.249553962138, 37.884
0.256395677642, 36.884
0.263054804503, 35.884
0.269548018545, 34.884
0.275889499288, 33.884
0.282091432204, 32.884
0.288164387396, 31.884
0.294117609840, 30.884
0.299959245599, 29.884
0.305696520405, 28.884
0.311335881957, 27.884
0.316883115137, 26.884
0.322343435874, 25.884
0.327721568377, 24.884
0.333021809257, 23.884
0.338248081105, 22.884
0.343403977638, 21.884
0.348492802018, 20.884
0.353517599297, 19.884
0.358481184597, 18.884
0.363386166997, 17.884
0.368234970592, 16.884
0.373029852587, 15.884
0.377772919163, 14.884
0.382466139440, 13.884
0.387111357743, 12.884
0.391710304473, 11.884
0.396264605719, 10.884
0.400775791856, 9.884
0.405245305196, 8.884
0.409674506854, 7.884
0.414064682933, 6.884
0.418417050061, 5.884
0.422732760432, 4.884
0.427012906356, 3.884
0.431258524391, 2.884
0.435470599425, 1.884
0.439650066562, 0.884
0.443797817367, -0.116
0.447914699655, -1.116
0.452001521686, -2.116
0.456059054305, -3.116
0.460088033165, -4.116
0.464089160883, -5.116
0.468063108855, -6.116
0.472010519141, -7.116
0.475932006086, -8.116
0.479828157828, -9.116
0.483699537811, -10.116
0.487546686111, -11.116
0.491370120576, -12.116
0.495170338249, -13.116
0.498947816107, -14.116
0.502703012556, -15.116
0.506436367293, -16.116
0.510148304714, -17.116
0.513839231239, -18.116
0.517509539293, -19.116
0.521159605332, -20.116
0.524789793866, -21.116
0.528400454308, -22.116
0.531991924426, -23.116
