0.01438558, -22.876
0.01456209, -21.876
0.01474161, -20.876
0.01492424, -19.876
0.01511006, -18.876
0.01529915, -17.876
0.01549161, -16.876
0.01568753, -15.876
0.01588701, -14.876
0.01609015, -13.876
0.01629706, -12.876
0.01650786, -11.876
0.01672265, -10.876
0.01694156, -9.876
0.01716472, -8.876
0.01739225, -7.876
0.01762430, -6.876
0.01786100, -5.876
0.01810251, -4.876
0.01834899, -3.876
0.01860059, -2.876
0.01885749, -1.876
0.01911987, -0.876
0.01938791, 0.124
0.01966183, 1.124
0.01994181, 2.124
0.02022809, 3.124
0.02052089, 4.124
0.02082045, 5.124
0.02112703, 6.124
0.02144090, 7.124
0.02176234, 8.124
0.02209164, 9.124
0.02242914, 10.124
0.02277515, 11.124
0.02313003, 12.124
0.02349417, 13.124
0.02386795, 14.124
0.02425181, 15.124
0.02464620, 16.124
0.02505159, 17.124
0.02546851, 18.124
0.02589750, 19.124
0.02633915, 20.124
0.02679409, 21.124
0.02726299, 22.124
0.02774659, 23.124
0.02824568, 24.124
0.02876109, 25.124
0.02929375, 26.124
0.02984465, 27.124
0.03041488, 28.124
0.03100561, 29.124
0.03161813, 30.124
0.03225386, 31.124
0.03291434, 32.124
0.03360129, 33.124
0.03431660, 34.124
0.03506237, 35.124
0.03584096, 36.124
0.03665499, 37.124
0.03750743, 38.124
0.03840163, 39.124
0.03934140, 40.124
0.04033112, 41.124
0.04137586, 42.124
0.04248149, 43.124
0.04365493, 44.124
0.04490439, 45.124
0.04623973, 46.124
0.04767298, 47.124
0.04921903, 48.124
0.05089666, 49.124
0.05273016, 50.124
0.05475181, 51.124
0.05700610, 52.124
0.05955734, 53.124
0.06250451, 54.124
0.06601478, 55.124
0.07041516, 56.124
0.07655241, 57.124
0.09337874, 58.124
0.11327639, 57.124
0.12247264, 56.124
0.12991989, 55.124
0.13646509, 54.124
0.14243542, 53.124
0.14799823, 52.124
0.15325269, 51.124
0.15826325, 50.124
0.16307459, 49.124
0.16771915, 48.124
0.17222137, 47.124
0.17660020, 46.124
0.18087068, 45.124
0.18504498, 44.124
0.18913312, 43.124
0.19314346, 42.124
0.19708305, 41.124
0.20095791, 40.124
0.20477325, 39.124
0.20853356, 38.124
0.21224282, 37.124
0.21590449, 36.124
0.21952167, 35.124
0.22309712, 34.124
0.22663330, 33.124
0.23013245, 32.124
0.23359657, 31.124
0.23702750, 30.124
0.24042691, 29.124
0.24379631, 28.124
0.24713712, 27.124
0.25045061, 26.124
0.25373799, 25.124
0.25700035, 24.124
0.26023872, 23.124
0.26345404, 22.124
0.26664721, 21.124
0.26981905, 20.124
0.27297034, 19.124
0.27610181, 18.124
0.27921414, 17.124
0.28230797, 16.124
0.28538391, 15.124
0.28844254, 14.124
0.29148440, 13.124
0.29451000, 12.124
0.29751982, 11.124
0.30051434, 10.124
0.30349398, 9.124
0.30645918, 8.124
0.30941032, 7.124
0.31234779, 6.124
0.31527195, 5.124
0.31818315, 4.124
0.32108173, 3.124
0.32396799, 2.124
0.32684226, 1.124
0.32970482, 0.124
0.33255595, -0.876
0.33539592, -1.876
0.33822500, -2.876
0.34104344, -3.876
0.34385148, -4.876
0.34664935, -5.876
0.34943728, -6.876
0.35221549, -7.876
0.35498418, -8.876
0.35774357, -9.876
0.36049384, -10.876
0.36323519, -11.876
0.36596781, -12.876
0.36869186, -13.876
0.37140753, -14.876
0.37411499, -15.876
0.37681440, -16.876
0.37950591, -17.876
0.38218969, -18.876
0.38486587, -19.876
0.38753462, -20.876
0.39019607, -21.876
0.39285036, -22.876
